idade,peso,altura,imc,sexo_m,sexo_f,lesoes_count,comorbidades_count,n_days,total_exs,lower_count,lower_ratio,has_biset,has_triset,has_drop,quality_label
26,64.9,1.81,19.8,1,0,0,0,1,5,2,0.4,0,0,0,1
44,69.1,1.81,21.1,1,0,2,1,3,19,4,0.211,0,0,0,1
48,76.5,1.59,30.3,0,1,1,0,3,23,5,0.217,0,0,0,0
22,83.5,1.66,30.3,1,0,0,0,5,47,17,0.362,0,0,0,0
31,109.8,1.94,29.2,1,0,0,0,1,5,2,0.4,0,0,0,1
45,66.9,1.85,19.5,1,0,0,0,5,48,17,0.354,0,0,0,0
31,61.7,1.9,17.1,1,0,1,0,1,5,2,0.4,0,0,0,1
37,99.9,1.7,34.6,1,0,1,0,3,22,4,0.182,0,0,0,1
36,75.4,1.66,27.4,1,0,1,0,5,43,15,0.349,0,0,0,0
36,60.8,1.81,18.6,1,0,0,0,1,6,2,0.333,0,0,0,1
30,56.6,1.71,19.4,0,1,1,0,1,5,2,0.4,0,0,0,1
36,74.7,1.8,23.1,1,0,1,0,3,24,6,0.25,0,0,0,1
24,51.1,1.67,18.3,0,1,0,1,3,15,4,0.267,0,0,0,0
37,58.2,1.56,23.9,0,1,0,0,5,46,17,0.37,0,0,0,0
33,57.6,1.77,18.4,0,1,0,0,5,46,16,0.348,0,0,0,0
34,101.1,1.85,29.5,1,0,0,1,5,35,14,0.4,0,0,0,1
52,94.6,1.73,31.6,1,0,1,0,1,5,2,0.4,0,0,0,1
23,90.7,1.76,29.3,1,0,1,0,3,24,6,0.25,0,0,0,1
32,102.9,1.79,32.1,1,0,0,1,3,16,4,0.25,0,0,0,1
57,66.5,1.9,18.4,1,0,1,1,1,5,2,0.4,0,0,0,1
51,87.3,1.84,25.8,1,0,1,0,1,5,2,0.4,0,0,0,1
21,87.2,1.78,27.5,0,1,0,0,1,6,2,0.333,0,0,0,0
46,87.7,1.78,27.7,1,0,2,0,1,5,2,0.4,0,0,0,1
18,61.5,1.71,21.0,1,0,0,0,3,21,6,0.286,0,0,0,1
32,68.0,1.73,22.7,1,0,0,1,1,5,2,0.4,0,0,0,1
19,64.5,1.87,18.4,1,0,0,0,5,49,17,0.347,0,0,0,0
28,75.5,1.78,23.8,0,1,0,0,3,23,6,0.261,0,0,0,0
55,61.1,1.91,16.7,1,0,0,0,5,45,17,0.378,0,0,0,0
36,104.9,1.81,32.0,1,0,0,0,3,22,4,0.182,0,0,0,1
29,72.0,1.9,19.9,1,0,2,0,1,6,2,0.333,0,0,0,1
48,71.3,1.89,20.0,1,0,0,0,1,5,2,0.4,0,0,0,1
25,64.7,1.78,20.4,1,0,0,0,1,5,2,0.4,0,0,0,1
41,97.2,1.86,28.1,1,0,0,0,1,5,2,0.4,0,0,0,1
40,70.0,1.74,23.1,0,1,0,1,5,39,16,0.41,0,0,0,1
30,90.3,1.7,31.2,1,0,0,0,3,23,6,0.261,0,0,0,1
33,79.7,1.7,27.6,0,1,2,0,1,6,2,0.333,0,0,0,0
45,80.3,1.71,27.5,0,1,0,0,5,45,16,0.356,0,0,0,0
56,82.2,1.67,29.5,1,0,1,0,3,21,4,0.19,0,0,0,1
18,50.7,1.61,19.6,0,1,1,0,3,25,6,0.24,0,0,0,0
56,93.4,1.86,27.0,1,0,0,0,1,5,2,0.4,0,0,0,1
19,87.2,1.69,30.5,0,1,0,0,3,23,4,0.174,0,0,0,0
60,81.3,1.68,28.8,0,1,0,0,3,23,6,0.261,0,0,0,0
45,56.4,1.59,22.3,0,1,0,0,5,45,15,0.333,0,0,0,0
55,61.0,1.59,24.1,0,1,0,1,5,36,14,0.389,0,0,0,1
25,69.3,1.79,21.6,1,0,0,1,3,17,4,0.235,0,0,0,1
31,78.4,1.68,27.8,0,1,2,0,3,21,6,0.286,0,0,0,0
43,54.2,1.71,18.5,0,1,0,0,3,22,6,0.273,0,0,0,0
36,68.5,1.6,26.8,0,1,1,0,1,5,2,0.4,0,0,0,1
38,81.6,1.79,25.5,1,0,0,0,5,44,14,0.318,0,0,0,0
31,61.2,1.76,19.8,1,0,0,0,5,47,17,0.362,0,0,0,0
47,70.9,1.65,26.0,1,0,0,0,1,6,2,0.333,0,0,0,1
54,65.1,1.74,21.5,1,0,2,0,3,24,5,0.208,0,0,0,1
40,62.7,1.56,25.8,0,1,0,0,3,24,6,0.25,0,0,0,0
35,80.3,1.69,28.1,0,1,1,1,1,4,2,0.5,0,0,0,0
18,84.4,1.79,26.3,1,0,1,0,1,6,2,0.333,0,0,0,1
34,62.2,1.87,17.8,1,0,1,1,1,4,2,0.5,0,0,0,0
32,70.1,1.56,28.8,0,1,0,1,5,38,15,0.395,0,0,0,1
57,67.9,1.61,26.2,0,1,1,0,5,45,17,0.378,0,0,0,0
19,60.5,1.8,18.7,1,0,0,0,3,26,6,0.231,0,0,0,0
20,101.3,1.83,30.2,1,0,0,0,5,47,17,0.362,0,0,0,0
20,89.0,1.83,26.6,1,0,0,0,1,5,2,0.4,0,0,0,1
28,89.0,1.61,34.3,0,1,0,1,5,32,12,0.375,0,0,0,1
58,81.6,1.56,33.5,0,1,0,0,1,6,2,0.333,0,0,0,0
51,87.0,1.76,28.1,0,1,1,0,5,44,16,0.364,0,0,0,0
53,58.7,1.73,19.6,0,1,1,0,3,23,4,0.174,0,0,0,0
50,74.8,1.94,19.9,1,0,2,0,3,26,6,0.231,0,0,0,0
50,70.2,1.72,23.7,0,1,0,0,5,44,17,0.386,0,0,0,0
23,96.8,1.9,26.8,1,0,0,1,3,17,4,0.235,0,0,0,1
53,68.6,1.58,27.5,0,1,1,0,3,25,6,0.24,0,0,0,0
44,53.4,1.64,19.9,0,1,0,0,1,5,2,0.4,0,0,0,1
19,68.6,1.66,24.9,1,0,0,1,3,18,4,0.222,0,0,0,1
48,74.4,1.74,24.6,1,0,0,0,1,5,2,0.4,0,0,0,1
21,77.1,1.56,31.7,0,1,0,0,5,49,17,0.347,0,0,0,0
58,82.8,1.6,32.3,0,1,0,0,5,47,17,0.362,0,0,0,0
34,79.3,1.81,24.2,1,0,0,0,1,5,2,0.4,0,0,0,1
29,89.3,1.6,34.9,0,1,0,0,3,21,5,0.238,0,0,0,0
30,80.2,1.59,31.7,0,1,0,0,5,42,17,0.405,0,0,0,0
60,63.0,1.7,21.8,1,0,0,0,5,46,17,0.37,0,0,0,0
30,60.3,1.82,18.2,1,0,2,1,5,39,14,0.359,0,0,0,1
38,101.5,1.74,33.5,1,0,0,0,1,5,2,0.4,0,0,0,1
36,61.3,1.75,20.0,0,1,1,0,3,21,4,0.19,0,0,0,0
35,88.3,1.67,31.7,0,1,0,0,1,5,2,0.4,0,0,0,1
45,70.8,1.93,19.0,1,0,1,0,3,23,6,0.261,0,0,0,1
41,86.6,1.83,25.9,1,0,0,0,3,26,6,0.231,0,0,0,0
41,99.9,1.79,31.2,1,0,0,0,5,47,14,0.298,0,0,0,0
24,67.0,1.72,22.6,1,0,0,0,1,5,2,0.4,0,0,0,1
35,81.7,1.77,26.1,0,1,0,0,3,21,5,0.238,0,0,0,0
24,75.8,1.59,30.0,0,1,0,1,3,18,4,0.222,0,0,0,0
21,77.6,1.7,26.9,0,1,0,1,1,5,2,0.4,0,0,0,1
53,58.0,1.65,21.3,0,1,2,0,5,45,16,0.356,0,0,0,0
20,55.0,1.68,19.5,0,1,0,0,3,24,4,0.167,0,0,0,0
48,68.3,1.72,23.1,0,1,1,0,3,23,6,0.261,0,0,0,0
51,55.2,1.56,22.7,0,1,0,0,1,6,2,0.333,0,0,0,0
48,74.6,1.88,21.1,1,0,1,0,1,6,2,0.333,0,0,0,1
48,107.4,1.82,32.4,1,0,0,0,5,43,15,0.349,0,0,0,0
35,77.2,1.58,30.9,0,1,2,0,5,46,15,0.326,0,0,0,0
37,85.9,1.74,28.4,1,0,0,1,5,37,13,0.351,0,0,0,1
34,77.1,1.6,30.1,0,1,1,0,1,5,2,0.4,0,0,0,1
21,74.2,1.8,22.9,1,0,0,0,1,5,2,0.4,0,0,0,1
20,64.4,1.79,20.1,1,0,1,0,1,5,2,0.4,0,0,0,1
58,67.8,1.69,23.7,0,1,0,0,3,24,6,0.25,0,0,0,0
48,83.8,1.65,30.8,0,1,0,1,1,4,2,0.5,0,0,0,0
35,59.3,1.75,19.4,0,1,0,0,1,5,2,0.4,0,0,0,1
47,66.5,1.79,20.8,0,1,0,0,1,5,2,0.4,0,0,0,1
46,79.7,1.7,27.6,1,0,2,0,1,5,2,0.4,0,0,0,1
46,75.3,1.61,29.0,0,1,0,0,5,47,17,0.362,0,0,0,0
31,63.5,1.64,23.6,0,1,1,0,1,5,2,0.4,0,0,0,1
49,59.1,1.6,23.1,0,1,0,1,3,18,4,0.222,0,0,0,0
19,52.2,1.68,18.5,0,1,1,1,3,17,4,0.235,0,0,0,0
32,78.8,1.93,21.2,1,0,0,0,1,5,2,0.4,0,0,0,1
23,90.1,1.68,31.9,1,0,2,0,5,45,16,0.356,0,0,0,0
36,70.6,1.89,19.8,1,0,1,2,5,30,10,0.333,0,0,0,1
52,98.7,1.88,27.9,1,0,1,0,5,43,16,0.372,0,0,0,0
49,83.6,1.74,27.6,1,0,0,1,5,33,12,0.364,0,0,0,1
35,78.2,1.67,28.0,1,0,1,0,1,5,2,0.4,0,0,0,1
18,75.6,1.62,28.8,0,1,0,0,3,21,5,0.238,0,0,0,0
38,59.3,1.7,20.5,0,1,0,0,5,42,15,0.357,0,0,0,0
29,102.6,1.89,28.7,1,0,0,0,3,21,5,0.238,0,0,0,1
48,50.2,1.62,19.1,0,1,0,0,1,5,2,0.4,0,0,0,1
35,93.4,1.78,29.5,1,0,0,0,1,5,2,0.4,0,0,0,1
53,61.7,1.7,21.3,1,0,2,0,1,6,2,0.333,0,0,0,1
48,64.9,1.59,25.7,0,1,1,0,1,5,2,0.4,0,0,0,1
45,68.9,1.91,18.9,1,0,0,0,1,6,2,0.333,0,0,0,1
47,89.4,1.68,31.7,1,0,1,0,1,5,2,0.4,0,0,0,1
54,79.0,1.69,27.7,0,1,0,1,3,18,4,0.222,0,0,0,0
49,92.1,1.89,25.8,1,0,0,0,1,5,2,0.4,0,0,0,1
52,98.3,1.86,28.4,1,0,0,0,1,5,2,0.4,0,0,0,1
19,61.9,1.62,23.6,0,1,2,0,3,21,5,0.238,0,0,0,0
28,86.1,1.64,32.0,0,1,0,0,3,23,6,0.261,0,0,0,0
19,84.7,1.77,27.0,0,1,0,0,3,22,4,0.182,0,0,0,0
28,85.4,1.89,23.9,1,0,1,0,3,25,6,0.24,0,0,0,0
28,104.0,1.89,29.1,1,0,0,0,5,48,15,0.312,0,0,0,0
20,107.7,1.74,35.6,1,0,0,0,3,22,5,0.227,0,0,0,1
31,69.7,1.61,26.9,0,1,1,0,3,21,5,0.238,0,0,0,0
56,67.6,1.77,21.6,0,1,0,0,3,24,6,0.25,0,0,0,0
23,64.2,1.6,25.1,0,1,1,0,1,6,2,0.333,0,0,0,0
23,99.5,1.94,26.4,1,0,1,1,3,14,3,0.214,0,0,0,1
36,90.3,1.85,26.4,1,0,2,0,3,24,6,0.25,0,0,0,1
26,60.1,1.6,23.5,0,1,1,0,5,46,16,0.348,0,0,0,0
44,83.2,1.76,26.9,0,1,1,2,3,15,4,0.267,0,0,0,0
40,65.0,1.79,20.3,0,1,2,0,1,5,2,0.4,0,0,0,1
26,77.1,1.57,31.3,0,1,0,0,1,5,2,0.4,0,0,0,1
52,75.3,1.76,24.3,1,0,0,1,1,4,2,0.5,0,0,0,0
42,53.7,1.79,16.8,0,1,1,0,1,5,2,0.4,0,0,0,1
21,64.4,1.58,25.8,0,1,0,0,5,49,17,0.347,0,0,0,0
18,71.0,1.69,24.9,1,0,0,1,1,5,2,0.4,0,0,0,1
38,95.7,1.77,30.5,1,0,1,0,1,5,2,0.4,0,0,0,1
51,80.3,1.9,22.2,1,0,2,1,3,16,4,0.25,0,0,0,1
41,95.3,1.95,25.1,1,0,1,0,5,43,14,0.326,0,0,0,0
40,89.5,1.78,28.2,0,1,0,2,1,3,2,0.667,0,0,0,0
55,83.2,1.67,29.8,1,0,1,0,5,46,14,0.304,0,0,0,0
45,86.3,1.76,27.9,1,0,1,0,5,42,15,0.357,0,0,0,0
39,82.9,1.57,33.6,0,1,0,0,3,20,5,0.25,0,0,0,0
28,62.6,1.9,17.3,1,0,0,0,1,5,2,0.4,0,0,0,1
28,64.4,1.83,19.2,1,0,1,0,1,5,2,0.4,0,0,0,1
45,98.0,1.76,31.6,1,0,1,1,1,5,2,0.4,0,0,0,1
46,82.7,1.7,28.6,0,1,0,0,3,25,5,0.2,0,0,0,0
56,80.7,1.64,30.0,0,1,0,0,3,25,6,0.24,0,0,0,0
53,81.9,1.8,25.3,0,1,1,0,1,5,2,0.4,0,0,0,1
51,92.6,1.85,27.1,1,0,0,0,3,23,5,0.217,0,0,0,1
21,87.0,1.66,31.6,0,1,0,0,1,5,2,0.4,0,0,0,1
36,86.2,1.56,35.4,0,1,2,0,1,5,2,0.4,0,0,0,1
46,89.8,1.6,35.1,0,1,0,0,1,5,2,0.4,0,0,0,1
57,70.7,1.78,22.3,0,1,1,1,3,18,4,0.222,0,0,0,0
35,53.9,1.68,19.1,0,1,1,0,1,6,2,0.333,0,0,0,0
27,74.9,1.93,20.1,1,0,1,0,1,5,2,0.4,0,0,0,1
31,80.4,1.78,25.4,1,0,0,0,3,23,6,0.261,0,0,0,1
53,104.9,1.8,32.4,1,0,0,0,1,5,2,0.4,0,0,0,1
44,56.6,1.65,20.8,0,1,0,1,3,15,4,0.267,0,0,0,0
52,54.1,1.58,21.7,0,1,0,1,1,4,2,0.5,0,0,0,0
56,79.1,1.84,23.4,1,0,1,0,3,22,6,0.273,0,0,0,1
53,87.4,1.6,34.1,0,1,1,0,1,5,2,0.4,0,0,0,1
53,85.0,1.75,27.8,0,1,1,0,3,25,6,0.24,0,0,0,0
52,63.1,1.78,19.9,0,1,0,0,1,5,2,0.4,0,0,0,1
51,102.3,1.75,33.4,1,0,0,1,3,16,3,0.188,0,0,0,1
20,74.7,1.89,20.9,1,0,0,0,5,47,14,0.298,0,0,0,0
19,83.8,1.6,32.7,0,1,0,0,3,21,6,0.286,0,0,0,0
40,62.1,1.8,19.2,1,0,1,0,5,45,15,0.333,0,0,0,0
23,106.1,1.77,33.9,1,0,0,1,3,18,4,0.222,0,0,0,1
48,104.6,1.65,38.4,1,0,0,2,1,3,2,0.667,0,0,0,0
39,62.4,1.69,21.8,0,1,2,0,3,26,6,0.231,0,0,0,0
51,80.5,1.89,22.5,1,0,0,1,3,16,4,0.25,0,0,0,1
35,64.2,1.71,22.0,1,0,0,0,5,46,14,0.304,0,0,0,0
52,59.0,1.74,19.5,0,1,0,2,3,12,3,0.25,0,0,0,0
54,62.8,1.72,21.2,1,0,0,0,5,44,17,0.386,0,0,0,0
56,101.6,1.83,30.3,1,0,1,0,3,22,6,0.273,0,0,0,1
39,72.8,1.57,29.5,0,1,0,0,1,5,2,0.4,0,0,0,1
50,89.3,1.91,24.5,1,0,1,0,3,25,6,0.24,0,0,0,0
59,77.1,1.89,21.6,1,0,0,0,1,5,2,0.4,0,0,0,1
53,56.7,1.73,18.9,0,1,0,0,3,19,4,0.211,0,0,0,0
23,103.2,1.7,35.7,1,0,0,0,1,5,2,0.4,0,0,0,1
20,60.2,1.72,20.3,0,1,0,0,5,42,15,0.357,0,0,0,0
41,82.4,1.68,29.2,1,0,0,0,3,22,6,0.273,0,0,0,1
49,66.3,1.7,22.9,0,1,1,0,5,42,15,0.357,0,0,0,0
20,80.9,1.79,25.2,0,1,0,0,3,22,6,0.273,0,0,0,0
53,106.3,1.93,28.5,1,0,1,0,5,45,13,0.289,0,0,0,0
45,59.9,1.8,18.5,0,1,1,0,3,22,4,0.182,0,0,0,0
55,54.6,1.76,17.6,0,1,0,0,3,22,6,0.273,0,0,0,0
37,85.4,1.71,29.2,1,0,0,0,3,26,6,0.231,0,0,0,0
52,51.9,1.7,18.0,0,1,0,0,1,5,2,0.4,0,0,0,1
40,98.0,1.7,33.9,1,0,2,0,3,22,5,0.227,0,0,0,1
45,83.6,1.56,34.4,0,1,2,0,3,24,6,0.25,0,0,0,0
49,74.5,1.57,30.2,0,1,1,0,3,22,6,0.273,0,0,0,0
59,101.0,1.8,31.2,1,0,1,0,5,47,17,0.362,0,0,0,0
21,67.8,1.58,27.2,0,1,2,0,3,22,6,0.273,0,0,0,0
50,76.4,1.59,30.2,0,1,0,0,1,6,2,0.333,0,0,0,0
37,63.1,1.69,22.1,1,0,1,1,1,4,2,0.5,0,0,0,0
37,81.9,1.58,32.8,0,1,0,0,5,42,15,0.357,0,0,0,0
28,82.6,1.55,34.4,0,1,2,0,1,5,2,0.4,0,0,0,1
31,77.0,1.6,30.1,0,1,0,0,3,23,5,0.217,0,0,0,0
31,69.7,1.65,25.6,0,1,0,0,3,22,6,0.273,0,0,0,0
56,86.2,1.63,32.4,0,1,0,0,5,43,16,0.372,0,0,0,0
43,92.3,1.78,29.1,1,0,0,0,3,23,6,0.261,0,0,0,1
18,73.1,1.69,25.6,0,1,0,0,3,21,4,0.19,0,0,0,0
53,97.8,1.88,27.7,1,0,0,1,1,5,2,0.4,0,0,0,1
27,97.4,1.73,32.5,1,0,1,0,1,6,2,0.333,0,0,0,1
20,97.5,1.73,32.6,1,0,1,0,5,50,17,0.34,0,0,0,0
43,61.7,1.88,17.5,1,0,0,0,3,22,5,0.227,0,0,0,1
54,71.9,1.71,24.6,0,1,1,0,1,6,2,0.333,0,0,0,0
32,75.3,1.73,25.2,1,0,1,0,1,5,2,0.4,0,0,0,1
55,107.3,1.85,31.4,1,0,0,2,5,31,13,0.419,0,0,0,1
40,95.4,1.74,31.5,1,0,0,1,3,19,4,0.211,0,0,0,1
31,51.1,1.65,18.8,0,1,1,0,1,5,2,0.4,0,0,0,1
46,76.2,1.77,24.3,1,0,0,0,3,24,6,0.25,0,0,0,1
24,67.3,1.86,19.5,1,0,0,0,1,5,2,0.4,0,0,0,1
60,64.4,1.76,20.8,0,1,1,0,3,25,5,0.2,0,0,0,0
24,90.3,1.73,30.2,1,0,0,0,5,46,17,0.37,0,0,0,0
53,64.2,1.75,21.0,0,1,0,0,1,5,2,0.4,0,0,0,1
59,63.8,1.74,21.1,0,1,0,0,3,23,6,0.261,0,0,0,0
20,68.6,1.71,23.5,0,1,0,0,5,47,17,0.362,0,0,0,0
45,96.9,1.73,32.4,1,0,0,2,3,12,3,0.25,0,0,0,1
46,82.4,1.68,29.2,0,1,1,0,3,22,6,0.273,0,0,0,0
44,88.5,1.9,24.5,1,0,0,0,1,5,2,0.4,0,0,0,1
57,77.4,1.77,24.7,1,0,0,0,5,43,15,0.349,0,0,0,0
50,78.0,1.77,24.9,0,1,2,1,3,17,4,0.235,0,0,0,0
47,76.2,1.77,24.3,1,0,1,0,3,22,5,0.227,0,0,0,1
27,94.3,1.67,33.8,1,0,0,0,3,24,6,0.25,0,0,0,1
53,78.4,1.7,27.1,0,1,1,1,3,14,3,0.214,0,0,0,0
44,77.5,1.79,24.2,1,0,0,0,3,24,6,0.25,0,0,0,1
18,70.0,1.79,21.8,0,1,0,1,5,42,15,0.357,0,0,0,0
51,77.9,1.95,20.5,1,0,0,0,5,45,14,0.311,0,0,0,0
27,76.5,1.93,20.5,1,0,1,1,1,5,2,0.4,0,0,0,1
39,83.5,1.76,27.0,1,0,0,0,3,21,6,0.286,0,0,0,1
56,84.1,1.83,25.1,1,0,0,0,3,22,5,0.227,0,0,0,1
46,93.9,1.66,34.1,1,0,1,1,1,4,2,0.5,0,0,0,0
45,77.8,1.89,21.8,1,0,0,1,5,38,12,0.316,0,0,0,1
50,65.8,1.76,21.2,0,1,1,0,3,20,5,0.25,0,0,0,0
23,75.8,1.8,23.4,0,1,0,0,1,6,2,0.333,0,0,0,0
27,64.5,1.78,20.4,1,0,1,1,3,16,4,0.25,0,0,0,1
46,62.3,1.77,19.9,1,0,0,0,1,6,2,0.333,0,0,0,1
33,95.1,1.91,26.1,1,0,1,0,5,43,14,0.326,0,0,0,0
58,90.4,1.82,27.3,1,0,0,0,3,20,5,0.25,0,0,0,1
36,55.1,1.79,17.2,0,1,0,0,3,21,5,0.238,0,0,0,0
24,52.2,1.74,17.2,0,1,0,0,3,25,6,0.24,0,0,0,0
23,82.6,1.79,25.8,1,0,0,1,1,5,2,0.4,0,0,0,1
33,88.6,1.74,29.3,0,1,0,0,1,6,2,0.333,0,0,0,0
60,88.6,1.63,33.3,0,1,2,0,3,21,6,0.286,0,0,0,0
20,102.5,1.91,28.1,1,0,0,0,1,5,2,0.4,0,0,0,1
47,83.7,1.63,31.5,0,1,2,0,3,21,5,0.238,0,0,0,0
40,83.3,1.66,30.2,0,1,2,0,5,44,16,0.364,0,0,0,0
48,77.5,1.74,25.6,1,0,0,1,3,14,3,0.214,0,0,0,1
52,84.2,1.66,30.6,0,1,0,1,5,33,13,0.394,0,0,0,1
18,69.3,1.87,19.8,1,0,2,0,5,44,16,0.364,0,0,0,0
49,52.3,1.68,18.5,0,1,0,0,1,5,2,0.4,0,0,0,1
33,101.4,1.66,36.8,1,0,0,0,5,44,16,0.364,0,0,0,0
44,60.7,1.74,20.0,0,1,0,1,3,15,3,0.2,0,0,0,0
47,89.6,1.69,31.4,0,1,0,0,1,5,2,0.4,0,0,0,1
27,80.5,1.57,32.7,0,1,0,1,1,5,2,0.4,0,0,0,1
54,83.8,1.84,24.8,1,0,0,1,3,13,4,0.308,0,0,0,1
29,63.7,1.86,18.4,1,0,2,0,3,19,5,0.263,0,0,0,1
30,84.6,1.85,24.7,1,0,0,1,3,18,4,0.222,0,0,0,1
51,62.0,1.76,20.0,1,0,0,0,3,21,4,0.19,0,0,0,1
28,63.7,1.61,24.6,0,1,0,0,3,25,6,0.24,0,0,0,0
21,85.3,1.72,28.8,0,1,0,0,5,46,17,0.37,0,0,0,0
20,97.3,1.68,34.5,1,0,0,0,1,5,2,0.4,0,0,0,1
35,71.3,1.86,20.6,1,0,0,0,3,22,5,0.227,0,0,0,1
41,68.2,1.58,27.3,0,1,1,0,5,44,17,0.386,0,0,0,0
48,85.3,1.75,27.9,0,1,0,0,5,43,16,0.372,0,0,0,0
24,85.4,1.55,35.5,0,1,1,0,3,25,6,0.24,0,0,0,0
24,62.2,1.75,20.3,1,0,0,1,1,5,2,0.4,0,0,0,1
19,80.0,1.69,28.0,1,0,0,1,1,5,2,0.4,0,0,0,1
43,90.8,1.69,31.8,1,0,2,0,3,20,5,0.25,0,0,0,1
45,62.5,1.91,17.1,1,0,0,0,3,26,6,0.231,0,0,0,0
24,87.5,1.64,32.5,0,1,1,0,1,5,2,0.4,0,0,0,1
22,89.0,1.75,29.1,1,0,0,0,1,6,2,0.333,0,0,0,1
35,65.1,1.68,23.1,1,0,0,1,5,38,12,0.316,0,0,0,1
34,66.2,1.71,22.6,1,0,0,0,1,5,2,0.4,0,0,0,1
26,65.8,1.83,19.6,1,0,0,1,1,5,2,0.4,0,0,0,1
51,74.9,1.72,25.3,1,0,0,0,3,20,5,0.25,0,0,0,1
22,74.8,1.72,25.3,0,1,0,0,3,22,6,0.273,0,0,0,0
45,107.9,1.85,31.5,1,0,0,0,3,25,6,0.24,0,0,0,0
47,65.7,1.75,21.5,1,0,1,0,1,5,2,0.4,0,0,0,1
46,64.5,1.72,21.8,0,1,1,0,1,6,2,0.333,0,0,0,0
45,89.1,1.64,33.1,0,1,0,0,5,46,17,0.37,0,0,0,0
56,83.1,1.89,23.3,1,0,1,0,5,46,17,0.37,0,0,0,0
37,90.5,1.91,24.8,1,0,1,0,5,43,16,0.372,0,0,0,0
27,100.3,1.79,31.3,1,0,0,0,5,47,16,0.34,0,0,0,0
51,74.0,1.55,30.8,0,1,0,0,5,47,17,0.362,0,0,0,0
56,71.7,1.58,28.7,0,1,1,0,1,5,2,0.4,0,0,0,1
59,54.5,1.69,19.1,0,1,0,0,5,46,15,0.326,0,0,0,0
39,71.8,1.64,26.7,0,1,1,0,1,5,2,0.4,0,0,0,1
30,58.6,1.8,18.1,0,1,1,0,1,6,2,0.333,0,0,0,0
48,84.3,1.93,22.6,1,0,1,0,1,5,2,0.4,0,0,0,1
38,85.7,1.6,33.5,0,1,1,0,1,5,2,0.4,0,0,0,1
24,70.7,1.74,23.4,0,1,1,1,5,34,14,0.412,0,0,0,1
55,85.0,1.76,27.4,0,1,0,0,5,48,17,0.354,0,0,0,0
47,101.0,1.81,30.8,1,0,1,0,3,24,6,0.25,0,0,0,1
28,51.6,1.75,16.8,0,1,1,1,1,5,2,0.4,0,0,0,1
46,108.3,1.7,37.5,1,0,1,0,3,23,4,0.174,0,0,0,1
19,64.3,1.74,21.2,0,1,2,0,1,6,2,0.333,0,0,0,0
26,65.8,1.86,19.0,1,0,0,0,1,5,2,0.4,0,0,0,1
41,108.6,1.85,31.7,1,0,1,1,3,19,5,0.263,0,0,0,1
49,70.5,1.78,22.3,1,0,0,0,3,22,5,0.227,0,0,0,1
58,77.1,1.78,24.3,0,1,0,0,1,5,2,0.4,0,0,0,1
51,79.9,1.67,28.6,0,1,0,1,5,32,11,0.344,0,0,0,0
40,80.8,1.6,31.6,0,1,1,0,3,23,6,0.261,0,0,0,0
36,91.5,1.69,32.0,1,0,1,0,3,25,6,0.24,0,0,0,0
40,88.8,1.94,23.6,1,0,0,0,3,22,4,0.182,0,0,0,1
29,84.7,1.66,30.7,1,0,1,0,3,26,6,0.231,0,0,0,0
60,70.3,1.84,20.8,1,0,0,1,1,4,1,0.25,0,0,0,0
55,97.1,1.92,26.3,1,0,1,0,3,19,4,0.211,0,0,0,1
20,51.8,1.78,16.3,0,1,0,0,5,43,15,0.349,0,0,0,0
39,62.0,1.56,25.5,0,1,0,0,1,5,2,0.4,0,0,0,1
32,68.4,1.7,23.7,0,1,0,1,1,4,2,0.5,0,0,0,0
21,73.1,1.77,23.3,1,0,0,0,3,24,6,0.25,0,0,0,1
39,77.9,1.68,27.6,0,1,0,0,5,44,15,0.341,0,0,0,0
21,76.4,1.81,23.3,1,0,0,0,1,6,2,0.333,0,0,0,1
20,106.8,1.83,31.9,1,0,2,0,1,5,2,0.4,0,0,0,1
38,64.8,1.63,24.4,0,1,0,0,1,5,2,0.4,0,0,0,1
46,67.3,1.91,18.4,1,0,1,0,1,5,2,0.4,0,0,0,1
53,68.2,1.57,27.7,0,1,1,0,5,46,17,0.37,0,0,0,0
37,75.4,1.95,19.8,1,0,1,0,5,41,15,0.366,0,0,0,0
41,76.5,1.7,26.5,0,1,0,1,1,5,2,0.4,0,0,0,1
19,51.9,1.76,16.8,0,1,0,0,1,5,2,0.4,0,0,0,1
25,76.6,1.86,22.1,1,0,0,0,1,5,2,0.4,0,0,0,1
41,67.9,1.73,22.7,0,1,0,0,3,22,4,0.182,0,0,0,0
29,79.4,1.78,25.1,1,0,0,0,5,46,16,0.348,0,0,0,0
37,63.9,1.66,23.2,0,1,1,0,1,6,2,0.333,0,0,0,0
50,93.2,1.92,25.3,1,0,0,0,1,5,2,0.4,0,0,0,1
36,53.1,1.69,18.6,0,1,0,0,1,5,2,0.4,0,0,0,1
41,58.8,1.58,23.6,0,1,0,0,1,6,2,0.333,0,0,0,0
42,102.0,1.9,28.3,1,0,0,0,1,5,2,0.4,0,0,0,1
27,101.9,1.83,30.4,1,0,1,0,1,5,2,0.4,0,0,0,1
56,54.9,1.74,18.1,0,1,1,0,3,23,6,0.261,0,0,0,0
38,58.7,1.69,20.6,0,1,0,1,1,4,2,0.5,0,0,0,0
54,57.3,1.78,18.1,0,1,1,0,3,24,6,0.25,0,0,0,0
36,70.3,1.63,26.5,0,1,0,1,3,20,5,0.25,0,0,0,0
22,106.8,1.83,31.9,1,0,0,0,1,5,2,0.4,0,0,0,1
